"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHN","GDP","TOT","USD_CAP","A","1986",651.423709,
"CHN","GDP","TOT","USD_CAP","A","1987",733.275571,
"CHN","GDP","TOT","USD_CAP","A","1988",831.890439,
"CHN","GDP","TOT","USD_CAP","A","1989",887.815024,
"CHN","GDP","TOT","USD_CAP","A","1990",972.996304,
"CHN","GDP","TOT","USD_CAP","A","1991",1084.429188,
"CHN","GDP","TOT","USD_CAP","A","1992",1252.913587,
"CHN","GDP","TOT","USD_CAP","A","1993",1444.906296,
"CHN","GDP","TOT","USD_CAP","A","1994",1650.083884,
"CHN","GDP","TOT","USD_CAP","A","1995",1850.071232,
"CHN","GDP","TOT","USD_CAP","A","1996",2049.357327,
"CHN","GDP","TOT","USD_CAP","A","1997",2253.98023,
"CHN","GDP","TOT","USD_CAP","A","1998",2435.023124,
"CHN","GDP","TOT","USD_CAP","A","1999",2638.949075,
"CHN","GDP","TOT","USD_CAP","A","2000",2904.407916,
"CHN","GDP","TOT","USD_CAP","A","2001",3194.824627,
"CHN","GDP","TOT","USD_CAP","A","2002",3516.010803,
"CHN","GDP","TOT","USD_CAP","A","2003",3921.819408,
"CHN","GDP","TOT","USD_CAP","A","2004",4409.704347,
"CHN","GDP","TOT","USD_CAP","A","2005",5038.538424,
"CHN","GDP","TOT","USD_CAP","A","2006",5821.46892,
"CHN","GDP","TOT","USD_CAP","A","2007",6789.570052,
"CHN","GDP","TOT","USD_CAP","A","2008",7550.499441,
"CHN","GDP","TOT","USD_CAP","A","2009",8269.961574,
"CHN","GDP","TOT","USD_CAP","A","2010",9216.673058,
"CHN","GDP","TOT","USD_CAP","A","2011",10249.93958,
"CHN","GDP","TOT","USD_CAP","A","2012",11187.06318,
"CHN","GDP","TOT","USD_CAP","A","2013",12166.139085,
"CHN","GDP","TOT","USD_CAP","A","2014",13175.529345,
"COL","GDP","TOT","MLN_USD","A","2000",266073.5622,
"COL","GDP","TOT","MLN_USD","A","2001",276703.2988,
"COL","GDP","TOT","MLN_USD","A","2002",287985.9991,
"COL","GDP","TOT","MLN_USD","A","2003",305237.6886,
"COL","GDP","TOT","MLN_USD","A","2004",330356.876,
"COL","GDP","TOT","MLN_USD","A","2005",357035.2893,
"COL","GDP","TOT","MLN_USD","A","2006",392651.5132,
"COL","GDP","TOT","MLN_USD","A","2007",430917.8094,
"COL","GDP","TOT","MLN_USD","A","2008",454954.3702,
"COL","GDP","TOT","MLN_USD","A","2009",465980.309,
"COL","GDP","TOT","MLN_USD","A","2010",490405.4121,
"COL","GDP","TOT","MLN_USD","A","2011",533512.9709,
"COL","GDP","TOT","MLN_USD","A","2012",565053.0126,
"COL","GDP","TOT","MLN_USD","A","2013",601780.8754,
"COL","GDP","TOT","USD_CAP","A","2000",6603.048632,
"COL","GDP","TOT","USD_CAP","A","2001",6779.693504,
"COL","GDP","TOT","USD_CAP","A","2002",6968.163409,
"COL","GDP","TOT","USD_CAP","A","2003",7293.794061,
"COL","GDP","TOT","USD_CAP","A","2004",7797.230532,
"COL","GDP","TOT","USD_CAP","A","2005",8324.71463,
"COL","GDP","TOT","USD_CAP","A","2006",9046.028458,
"COL","GDP","TOT","USD_CAP","A","2007",9809.877887,
"COL","GDP","TOT","USD_CAP","A","2008",10234.929825,
"COL","GDP","TOT","USD_CAP","A","2009",10359.991318,
"COL","GDP","TOT","USD_CAP","A","2010",10775.871124,
"COL","GDP","TOT","USD_CAP","A","2011",11586.873582,
"COL","GDP","TOT","USD_CAP","A","2012",12130.332739,
"COL","GDP","TOT","USD_CAP","A","2013",12770.969959,"E"
"EST","GDP","TOT","MLN_USD","A","1993",8513.8916,"E"
"EST","GDP","TOT","MLN_USD","A","1994",8552.2685,"E"
"EST","GDP","TOT","MLN_USD","A","1995",9125.8495,
"EST","GDP","TOT","MLN_USD","A","1996",9847.8089,
"EST","GDP","TOT","MLN_USD","A","1997",11201.5169,
"EST","GDP","TOT","MLN_USD","A","1998",11753.7284,
"EST","GDP","TOT","MLN_USD","A","1999",12116.6982,
"EST","GDP","TOT","MLN_USD","A","2000",13560.4388,
"EST","GDP","TOT","MLN_USD","A","2001",14642.5646,
"EST","GDP","TOT","MLN_USD","A","2002",16283.8845,
"EST","GDP","TOT","MLN_USD","A","2003",18144.7149,
"EST","GDP","TOT","MLN_USD","A","2004",19981.0021,
"EST","GDP","TOT","MLN_USD","A","2005",22435.744,
"EST","GDP","TOT","MLN_USD","A","2006",25992.212,
"EST","GDP","TOT","MLN_USD","A","2007",29275.623,
"EST","GDP","TOT","MLN_USD","A","2008",30096.4756,
"EST","GDP","TOT","MLN_USD","A","2009",26965.4443,
"EST","GDP","TOT","MLN_USD","A","2010",28111.6026,
"EST","GDP","TOT","MLN_USD","A","2011",31798.6003,
"EST","GDP","TOT","MLN_USD","A","2012",34285.6155,
"EST","GDP","TOT","MLN_USD","A","2013",35809.0677,
"EST","GDP","TOT","MLN_USD","A","2014",36991.2446,
"EST","GDP","TOT","USD_CAP","A","1993",5633.488813,"E"
"EST","GDP","TOT","USD_CAP","A","1994",5790.296859,"E"
"EST","GDP","TOT","USD_CAP","A","1995",6301.947012,
"EST","GDP","TOT","USD_CAP","A","1996",6909.773309,
"EST","GDP","TOT","USD_CAP","A","1997",7966.939508,
"EST","GDP","TOT","USD_CAP","A","1998",8437.103177,
"EST","GDP","TOT","USD_CAP","A","1999",8785.309033,
"EST","GDP","TOT","USD_CAP","A","2000",9677.041897,
"EST","GDP","TOT","USD_CAP","A","2001",10513.796677,
"EST","GDP","TOT","USD_CAP","A","2002",11770.064726,
"EST","GDP","TOT","USD_CAP","A","2003",13194.237103,
"EST","GDP","TOT","USD_CAP","A","2004",14624.168974,
"EST","GDP","TOT","USD_CAP","A","2005",16510.224445,
"EST","GDP","TOT","USD_CAP","A","2006",19243.512238,
"EST","GDP","TOT","USD_CAP","A","2007",21800.300122,
"EST","GDP","TOT","USD_CAP","A","2008",22486.906485,
"EST","GDP","TOT","USD_CAP","A","2009",20188.249049,
"EST","GDP","TOT","USD_CAP","A","2010",21084.229085,
"EST","GDP","TOT","USD_CAP","A","2011",23914.116217,
"EST","GDP","TOT","USD_CAP","A","2012",25872.031022,
"EST","GDP","TOT","USD_CAP","A","2013",27123.971899,
"EST","GDP","TOT","USD_CAP","A","2014",28113.120983,
"IND","GDP","TOT","MLN_USD","A","2004",2902260.1626,
"IND","GDP","TOT","MLN_USD","A","2005",3273003.8305,
"IND","GDP","TOT","MLN_USD","A","2006",3686078.2404,
"IND","GDP","TOT","MLN_USD","A","2007",4155525.7436,
"IND","GDP","TOT","MLN_USD","A","2008",4365391.8967,
"IND","GDP","TOT","MLN_USD","A","2009",4865894.0089,
"IND","GDP","TOT","USD_CAP","A","2004",2665.06902,
"IND","GDP","TOT","USD_CAP","A","2005",2959.316302,
"IND","GDP","TOT","USD_CAP","A","2006",3285.274724,
"IND","GDP","TOT","USD_CAP","A","2007",3651.604344,
"IND","GDP","TOT","USD_CAP","A","2008",3782.835266,
"IND","GDP","TOT","USD_CAP","A","2009",4158.883768,
"IDN","GDP","TOT","MLN_USD","A","1993",855510.8223,"E"
"IDN","GDP","TOT","MLN_USD","A","1994",939596.5937,"E"
"IDN","GDP","TOT","MLN_USD","A","1995",1039731.4651,"E"
"IDN","GDP","TOT","MLN_USD","A","1996",1139627.5275,"E"
"IDN","GDP","TOT","MLN_USD","A","1997",1213610.6504,"E"
"IDN","GDP","TOT","MLN_USD","A","1998",1065745.0702,"E"
"IDN","GDP","TOT","MLN_USD","A","1999",1090614.9603,"E"
"IDN","GDP","TOT","MLN_USD","A","2000",1065176.1796,"E"
"IDN","GDP","TOT","MLN_USD","A","2001",1129144.2516,"E"
"IDN","GDP","TOT","MLN_USD","A","2002",1198063.522,"E"
"IDN","GDP","TOT","MLN_USD","A","2003",1280367.5059,"E"
"IDN","GDP","TOT","MLN_USD","A","2004",1381758.8347,"E"
"IDN","GDP","TOT","MLN_USD","A","2005",1507407.4108,"E"
"IDN","GDP","TOT","MLN_USD","A","2006",1639188.3159,"E"
"IDN","GDP","TOT","MLN_USD","A","2007",1789587.4639,"E"
"IDN","GDP","TOT","MLN_USD","A","2008",1934423.8193,
"IDN","GDP","TOT","MLN_USD","A","2009",1998472.5793,
"IDN","GDP","TOT","MLN_USD","A","2010",2003952.3907,
"IDN","GDP","TOT","MLN_USD","A","2011",2171518.7848,
"IDN","GDP","TOT","MLN_USD","A","2012",2343796.8468,
"IDN","GDP","TOT","MLN_USD","A","2013",2511434.533,
"IDN","GDP","TOT","MLN_USD","A","2014",2676108.5489,
"IDN","GDP","TOT","USD_CAP","A","1993",4523.257456,"E"
"IDN","GDP","TOT","USD_CAP","A","1994",4888.207566,"E"
"IDN","GDP","TOT","USD_CAP","A","1995",5324.229273,"E"
"IDN","GDP","TOT","USD_CAP","A","1996",5746.40746,"E"
"IDN","GDP","TOT","USD_CAP","A","1997",6027.278711,"E"
"IDN","GDP","TOT","USD_CAP","A","1998",5214.195546,"E"
"IDN","GDP","TOT","USD_CAP","A","1999",5257.571987,"E"
"IDN","GDP","TOT","USD_CAP","A","2000",5192.637812,"E"
"IDN","GDP","TOT","USD_CAP","A","2001",5428.70863,"E"
"IDN","GDP","TOT","USD_CAP","A","2002",5680.772326,"E"
"IDN","GDP","TOT","USD_CAP","A","2003",5987.474366,"E"
"IDN","GDP","TOT","USD_CAP","A","2004",6372.66211,"E"
"IDN","GDP","TOT","USD_CAP","A","2005",6856.464398,"E"
"IDN","GDP","TOT","USD_CAP","A","2006",7358.969216,"E"
"IDN","GDP","TOT","USD_CAP","A","2007",7931.092012,"E"
"IDN","GDP","TOT","USD_CAP","A","2008",8464.89771,
"IDN","GDP","TOT","USD_CAP","A","2009",8637.561392,
"IDN","GDP","TOT","USD_CAP","A","2010",8432.687923,
"IDN","GDP","TOT","USD_CAP","A","2011",8906.894877,"E"
"IDN","GDP","TOT","USD_CAP","A","2012",9494.283682,"E"
"IDN","GDP","TOT","USD_CAP","A","2013",10051.125535,"E"
"ISR","GDP","TOT","MLN_USD","A","1977",22270.7197,"E"
"ISR","GDP","TOT","MLN_USD","A","1978",25158.4235,"E"
"ISR","GDP","TOT","MLN_USD","A","1979",28926.1999,"E"
"ISR","GDP","TOT","MLN_USD","A","1980",32061.6954,"E"
"ISR","GDP","TOT","MLN_USD","A","1981",36926.9644,"E"
"ISR","GDP","TOT","MLN_USD","A","1982",40034.5296,"E"
"ISR","GDP","TOT","MLN_USD","A","1983",43013.1391,"E"
"ISR","GDP","TOT","MLN_USD","A","1984",44954.9947,"E"
"ISR","GDP","TOT","MLN_USD","A","1985",48266.2533,"E"
"ISR","GDP","TOT","MLN_USD","A","1986",51303.3156,"E"
"ISR","GDP","TOT","MLN_USD","A","1987",56368.575,"E"
"ISR","GDP","TOT","MLN_USD","A","1988",60039.7457,"E"
"ISR","GDP","TOT","MLN_USD","A","1989",62732.5959,"E"
"ISR","GDP","TOT","MLN_USD","A","1990",69811.9421,"E"
"ISR","GDP","TOT","MLN_USD","A","1991",77708.9245,"E"
"ISR","GDP","TOT","MLN_USD","A","1992",85647.4297,"E"
"ISR","GDP","TOT","MLN_USD","A","1993",91294.9923,"E"
"ISR","GDP","TOT","MLN_USD","A","1994",100163.4358,"E"
"ISR","GDP","TOT","MLN_USD","A","1995",109004.1784,
"ISR","GDP","TOT","MLN_USD","A","1996",117828.559,
"ISR","GDP","TOT","MLN_USD","A","1997",124737.5449,
"ISR","GDP","TOT","MLN_USD","A","1998",131452.5001,
"ISR","GDP","TOT","MLN_USD","A","1999",138451.8596,
"ISR","GDP","TOT","MLN_USD","A","2000",156746.237,
"ISR","GDP","TOT","MLN_USD","A","2001",160705.6216,
"ISR","GDP","TOT","MLN_USD","A","2002",165684.7563,
"ISR","GDP","TOT","MLN_USD","A","2003",159178.124,
"ISR","GDP","TOT","MLN_USD","A","2004",171919.4352,
"ISR","GDP","TOT","MLN_USD","A","2005",172457.0532,
"ISR","GDP","TOT","MLN_USD","A","2006",181752.5285,
"ISR","GDP","TOT","MLN_USD","A","2007",198037.1369,
"ISR","GDP","TOT","MLN_USD","A","2008",201110.6737,
"ISR","GDP","TOT","MLN_USD","A","2009",206289.5752,
"ISR","GDP","TOT","MLN_USD","A","2010",220329.097,
"ISR","GDP","TOT","MLN_USD","A","2011",237433.5012,
"ISR","GDP","TOT","MLN_USD","A","2012",253085.4222,
"ISR","GDP","TOT","MLN_USD","A","2013",269043.1296,
"ISR","GDP","TOT","MLN_USD","A","2014",276897.3113,
"ISR","GDP","TOT","USD_CAP","A","1995",19655.266757,
"ISR","GDP","TOT","USD_CAP","A","1996",20713.467348,
"ISR","GDP","TOT","USD_CAP","A","1997",21377.837648,
"ISR","GDP","TOT","USD_CAP","A","1998",21984.229207,
"ISR","GDP","TOT","USD_CAP","A","1999",22560.553309,
"ISR","GDP","TOT","USD_CAP","A","2000",24865.356929,
"ISR","GDP","TOT","USD_CAP","A","2001",24889.74579,
"ISR","GDP","TOT","USD_CAP","A","2002",25138.411496,
"ISR","GDP","TOT","USD_CAP","A","2003",23708.742166,
"ISR","GDP","TOT","USD_CAP","A","2004",25146.920275,
"ISR","GDP","TOT","USD_CAP","A","2005",24774.040857,
"ISR","GDP","TOT","USD_CAP","A","2006",25640.839754,
"ISR","GDP","TOT","USD_CAP","A","2007",27434.666059,
"ISR","GDP","TOT","USD_CAP","A","2008",27357.902045,
"ISR","GDP","TOT","USD_CAP","A","2009",27571.079672,
"ISR","GDP","TOT","USD_CAP","A","2010",28911.544323,
"ISR","GDP","TOT","USD_CAP","A","2011",30584.882482,
"ISR","GDP","TOT","USD_CAP","A","2012",32006.958489,
"ISR","GDP","TOT","USD_CAP","A","2013",33396.614896,
"ISR","GDP","TOT","USD_CAP","A","2014",33718.209879,
"RUS","GDP","TOT","MLN_USD","A","1995",831776.418,"E"
"RUS","GDP","TOT","MLN_USD","A","1996",816404.569,"E"
"RUS","GDP","TOT","MLN_USD","A","1997",841846.0885,"E"
"RUS","GDP","TOT","MLN_USD","A","1998",805498.4036,"E"
"RUS","GDP","TOT","MLN_USD","A","1999",869766.0048,"E"
"RUS","GDP","TOT","MLN_USD","A","2000",999542.1049,"E"
"RUS","GDP","TOT","MLN_USD","A","2001",1074368.2135,"E"
"RUS","GDP","TOT","MLN_USD","A","2002",1166680.0391,
"RUS","GDP","TOT","MLN_USD","A","2003",1338513.8625,
"RUS","GDP","TOT","MLN_USD","A","2004",1474011.4971,
"RUS","GDP","TOT","MLN_USD","A","2005",1696729.1708,
"RUS","GDP","TOT","MLN_USD","A","2006",2133753.3058,
"RUS","GDP","TOT","MLN_USD","A","2007",2377503.8952,
"RUS","GDP","TOT","MLN_USD","A","2008",2878201.3019,
"RUS","GDP","TOT","MLN_USD","A","2009",2768121.4456,
"RUS","GDP","TOT","MLN_USD","A","2010",2928121.2157,
"RUS","GDP","TOT","MLN_USD","A","2011",3226600.2878,
"RUS","GDP","TOT","MLN_USD","A","2012",3368060.3688,
"RUS","GDP","TOT","MLN_USD","A","2013",3232198.3334,
"RUS","GDP","TOT","MLN_USD","A","2014",3358561.2113,
"RUS","GDP","TOT","USD_CAP","A","1995",5605.876552,"E"
"RUS","GDP","TOT","USD_CAP","A","1996",5510.286298,"E"
"RUS","GDP","TOT","USD_CAP","A","1997",5691.402575,"E"
"RUS","GDP","TOT","USD_CAP","A","1998",5454.68978,"E"
"RUS","GDP","TOT","USD_CAP","A","1999",5908.14242,"E"
"RUS","GDP","TOT","USD_CAP","A","2000",6818.303149,"E"
"RUS","GDP","TOT","USD_CAP","A","2001",7359.87103,"E"
"RUS","GDP","TOT","USD_CAP","A","2002",8029.097385,
"RUS","GDP","TOT","USD_CAP","A","2003",9253.5556,
"RUS","GDP","TOT","USD_CAP","A","2004",10231.409189,
"RUS","GDP","TOT","USD_CAP","A","2005",11822.34781,
"RUS","GDP","TOT","USD_CAP","A","2006",14916.178065,
"RUS","GDP","TOT","USD_CAP","A","2007",16648.592349,
"RUS","GDP","TOT","USD_CAP","A","2008",20163.604521,
"RUS","GDP","TOT","USD_CAP","A","2009",19386.59964,
"RUS","GDP","TOT","USD_CAP","A","2010",20497.94515,
"RUS","GDP","TOT","USD_CAP","A","2011",22569.809562,
"RUS","GDP","TOT","USD_CAP","A","2012",23524.903044,"E"
"RUS","GDP","TOT","USD_CAP","A","2013",22629.054241,"E"
"SVN","GDP","TOT","MLN_USD","A","1990",24023.958,"E"
"SVN","GDP","TOT","MLN_USD","A","1991",22614.2719,"E"
"SVN","GDP","TOT","MLN_USD","A","1992",21866.0343,"E"
"SVN","GDP","TOT","MLN_USD","A","1993",23022.8201,"E"
"SVN","GDP","TOT","MLN_USD","A","1994",24765.4165,"E"
"SVN","GDP","TOT","MLN_USD","A","1995",26320.3129,
"SVN","GDP","TOT","MLN_USD","A","1996",27906.9577,
"SVN","GDP","TOT","MLN_USD","A","1997",29915.3256,
"SVN","GDP","TOT","MLN_USD","A","1998",31604.6964,
"SVN","GDP","TOT","MLN_USD","A","1999",33706.9906,
"SVN","GDP","TOT","MLN_USD","A","2000",35557.2483,
"SVN","GDP","TOT","MLN_USD","A","2001",37444.2058,
"SVN","GDP","TOT","MLN_USD","A","2002",40145.8322,
"SVN","GDP","TOT","MLN_USD","A","2003",41801.9383,
"SVN","GDP","TOT","MLN_USD","A","2004",45311.1026,
"SVN","GDP","TOT","MLN_USD","A","2005",47786.8938,
"SVN","GDP","TOT","MLN_USD","A","2006",51916.1347,
"SVN","GDP","TOT","MLN_USD","A","2007",55857.196,
"SVN","GDP","TOT","MLN_USD","A","2008",59827.1527,
"SVN","GDP","TOT","MLN_USD","A","2009",56103.781,
"SVN","GDP","TOT","MLN_USD","A","2010",56556.7586,
"SVN","GDP","TOT","MLN_USD","A","2011",58533.6506,
"SVN","GDP","TOT","MLN_USD","A","2012",58591.4434,
"SVN","GDP","TOT","MLN_USD","A","2013",59939.6096,
"SVN","GDP","TOT","MLN_USD","A","2014",62689.7332,
"SVN","GDP","TOT","USD_CAP","A","1995",13235.000384,
"SVN","GDP","TOT","USD_CAP","A","1996",14024.583488,
"SVN","GDP","TOT","USD_CAP","A","1997",15060.602031,
"SVN","GDP","TOT","USD_CAP","A","1998",15943.045601,
"SVN","GDP","TOT","USD_CAP","A","1999",16991.894272,
"SVN","GDP","TOT","USD_CAP","A","2000",17873.352919,
"SVN","GDP","TOT","USD_CAP","A","2001",18797.763882,
"SVN","GDP","TOT","USD_CAP","A","2002",20122.921573,
"SVN","GDP","TOT","USD_CAP","A","2003",20939.917397,
"SVN","GDP","TOT","USD_CAP","A","2004",22686.518412,
"SVN","GDP","TOT","USD_CAP","A","2005",23883.773963,
"SVN","GDP","TOT","USD_CAP","A","2006",25856.580294,
"SVN","GDP","TOT","USD_CAP","A","2007",27667.554622,
"SVN","GDP","TOT","USD_CAP","A","2008",29588.546147,"B"
"SVN","GDP","TOT","USD_CAP","A","2009",27479.492681,
"SVN","GDP","TOT","USD_CAP","A","2010",27604.552198,
"SVN","GDP","TOT","USD_CAP","A","2011",28513.498679,
"SVN","GDP","TOT","USD_CAP","A","2012",28487.114936,
"SVN","GDP","TOT","USD_CAP","A","2013",29103.255372,
"SVN","GDP","TOT","USD_CAP","A","2014",30405.341544,
"ZAF","GDP","TOT","MLN_USD","A","1970",47934.4381,
"ZAF","GDP","TOT","MLN_USD","A","1971",52495.235,
"ZAF","GDP","TOT","MLN_USD","A","1972",55687.6105,
"ZAF","GDP","TOT","MLN_USD","A","1973",61505.8598,
"ZAF","GDP","TOT","MLN_USD","A","1974",71211.4459,
"ZAF","GDP","TOT","MLN_USD","A","1975",79372.1408,
"ZAF","GDP","TOT","MLN_USD","A","1976",85831.6163,
"ZAF","GDP","TOT","MLN_USD","A","1977",91216.0748,
"ZAF","GDP","TOT","MLN_USD","A","1978",100495.408,
"ZAF","GDP","TOT","MLN_USD","A","1979",112919.5939,
"ZAF","GDP","TOT","MLN_USD","A","1980",133253.1959,
"ZAF","GDP","TOT","MLN_USD","A","1981",153674.7951,
"ZAF","GDP","TOT","MLN_USD","A","1982",162816.6348,
"ZAF","GDP","TOT","MLN_USD","A","1983",165912.0954,
"ZAF","GDP","TOT","MLN_USD","A","1984",180544.9367,
"ZAF","GDP","TOT","MLN_USD","A","1985",184161.6783,
"ZAF","GDP","TOT","MLN_USD","A","1986",187927.771,
"ZAF","GDP","TOT","MLN_USD","A","1987",196876.31,
"ZAF","GDP","TOT","MLN_USD","A","1988",212138.4314,
"ZAF","GDP","TOT","MLN_USD","A","1989",225652.2155,
"ZAF","GDP","TOT","MLN_USD","A","1990",243234.6608,
"ZAF","GDP","TOT","MLN_USD","A","1991",248610.7166,
"ZAF","GDP","TOT","MLN_USD","A","1992",248835.8879,
"ZAF","GDP","TOT","MLN_USD","A","1993",250171.2394,
"ZAF","GDP","TOT","MLN_USD","A","1994",263671.2686,
"ZAF","GDP","TOT","MLN_USD","A","1995",277514.912,
"ZAF","GDP","TOT","MLN_USD","A","1996",294731.8642,
"ZAF","GDP","TOT","MLN_USD","A","1997",307570.9306,
"ZAF","GDP","TOT","MLN_USD","A","1998",312462.3979,
"ZAF","GDP","TOT","MLN_USD","A","1999",324858.9271,
"ZAF","GDP","TOT","MLN_USD","A","2000",346205.6508,
"ZAF","GDP","TOT","MLN_USD","A","2001",363656.3072,
"ZAF","GDP","TOT","MLN_USD","A","2002",382901.7203,
"ZAF","GDP","TOT","MLN_USD","A","2003",402054.122,
"ZAF","GDP","TOT","MLN_USD","A","2004",431924.4205,
"ZAF","GDP","TOT","MLN_USD","A","2005",469348.637,
"ZAF","GDP","TOT","MLN_USD","A","2006",510786.7952,
"ZAF","GDP","TOT","MLN_USD","A","2007",552490.397,
"ZAF","GDP","TOT","MLN_USD","A","2008",581303.8611,
"ZAF","GDP","TOT","MLN_USD","A","2009",576709.6611,
"ZAF","GDP","TOT","MLN_USD","A","2010",601497.8222,
"ZAF","GDP","TOT","MLN_USD","A","2011",633638.486,
"ZAF","GDP","TOT","MLN_USD","A","2012",659332.271,
"ZAF","GDP","TOT","MLN_USD","A","2013",683960.5094,
"ZAF","GDP","TOT","MLN_USD","A","2014",704520.7024,
"ZAF","GDP","TOT","USD_CAP","A","1985",5699.29117,
"ZAF","GDP","TOT","USD_CAP","A","1986",5683.360554,
"ZAF","GDP","TOT","USD_CAP","A","1987",5820.282739,
"ZAF","GDP","TOT","USD_CAP","A","1988",6132.482625,
"ZAF","GDP","TOT","USD_CAP","A","1989",6380.450673,
"ZAF","GDP","TOT","USD_CAP","A","1990",6729.204737,
"ZAF","GDP","TOT","USD_CAP","A","1991",6730.162552,
"ZAF","GDP","TOT","USD_CAP","A","1992",6592.46504,
"ZAF","GDP","TOT","USD_CAP","A","1993",6487.675199,
"ZAF","GDP","TOT","USD_CAP","A","1994",6695.154432,
"ZAF","GDP","TOT","USD_CAP","A","1995",6902.746982,
"ZAF","GDP","TOT","USD_CAP","A","1996",7185.832649,
"ZAF","GDP","TOT","USD_CAP","A","1997",7353.858431,
"ZAF","GDP","TOT","USD_CAP","A","1998",7332.175134,
"ZAF","GDP","TOT","USD_CAP","A","1999",7488.876991,
"ZAF","GDP","TOT","USD_CAP","A","2000",7849.069571,
"ZAF","GDP","TOT","USD_CAP","A","2001",8117.083722,
"ZAF","GDP","TOT","USD_CAP","A","2002",8425.051053,
"ZAF","GDP","TOT","USD_CAP","A","2003",8733.851545,
"ZAF","GDP","TOT","USD_CAP","A","2004",9260.616635,
"ZAF","GDP","TOT","USD_CAP","A","2005",9929.101691,
"ZAF","GDP","TOT","USD_CAP","A","2006",10658.711974,
"ZAF","GDP","TOT","USD_CAP","A","2007",11368.816943,
"ZAF","GDP","TOT","USD_CAP","A","2008",11792.110133,
"ZAF","GDP","TOT","USD_CAP","A","2009",11529.350894,
"ZAF","GDP","TOT","USD_CAP","A","2010",11847.038174,
"ZAF","GDP","TOT","USD_CAP","A","2011",12291.726208,
"ZAF","GDP","TOT","USD_CAP","A","2012",12593.251414,
"ZAF","GDP","TOT","USD_CAP","A","2013",12858.334137,
"ZAF","GDP","TOT","USD_CAP","A","2014",13032.440525,
"DEW","GDP","TOT","MLN_USD","A","1970",276730.6332,
"DEW","GDP","TOT","MLN_USD","A","1971",299905.2689,
"DEW","GDP","TOT","MLN_USD","A","1972",326366.4528,
"DEW","GDP","TOT","MLN_USD","A","1973",360571.1344,
"DEW","GDP","TOT","MLN_USD","A","1974",396464.788,
"DEW","GDP","TOT","MLN_USD","A","1975",429433.1614,
"DEW","GDP","TOT","MLN_USD","A","1976",475429.9819,
"DEW","GDP","TOT","MLN_USD","A","1977",521828.0136,
"DEW","GDP","TOT","MLN_USD","A","1978",575265.783,
"DEW","GDP","TOT","MLN_USD","A","1979",648588.426,
"DEW","GDP","TOT","MLN_USD","A","1980",717053.7483,
"DEW","GDP","TOT","MLN_USD","A","1981",788133.178,
"DEW","GDP","TOT","MLN_USD","A","1982",833736.0232,
"DEW","GDP","TOT","MLN_USD","A","1983",880268.7505,
"DEW","GDP","TOT","MLN_USD","A","1984",937246.1143,
"DEW","GDP","TOT","MLN_USD","A","1985",989736.4548,
"DEW","GDP","TOT","MLN_USD","A","1986",1032794.1515,
"DEW","GDP","TOT","MLN_USD","A","1987",1074006.3326,
"DEW","GDP","TOT","MLN_USD","A","1988",1152817.3884,
"DEW","GDP","TOT","MLN_USD","A","1989",1244310.0919,
"DEW","GDP","TOT","MLN_USD","A","1990",1358156.8727,
"DEW","GDP","TOT","MLN_USD","A","1991",1475016.7988,
"DEW","GDP","TOT","USD_CAP","A","1970",4562.672226,
"DEW","GDP","TOT","USD_CAP","A","1971",4892.259126,
"DEW","GDP","TOT","USD_CAP","A","1972",5291.97128,
"DEW","GDP","TOT","USD_CAP","A","1973",5817.915555,
"DEW","GDP","TOT","USD_CAP","A","1974",6389.028716,
"DEW","GDP","TOT","USD_CAP","A","1975",6945.497442,
"DEW","GDP","TOT","USD_CAP","A","1976",7726.674065,
"DEW","GDP","TOT","USD_CAP","A","1977",8498.827583,
"DEW","GDP","TOT","USD_CAP","A","1978",9380.302036,
"DEW","GDP","TOT","USD_CAP","A","1979",10570.387816,
"DEW","GDP","TOT","USD_CAP","A","1980",11646.911416,
"DEW","GDP","TOT","USD_CAP","A","1981",12777.360948,
"DEW","GDP","TOT","USD_CAP","A","1982",13526.331536,
"DEW","GDP","TOT","USD_CAP","A","1983",14331.256216,
"DEW","GDP","TOT","USD_CAP","A","1984",15320.737463,
"DEW","GDP","TOT","USD_CAP","A","1985",16218.806613,
"DEW","GDP","TOT","USD_CAP","A","1986",16912.75262,
"DEW","GDP","TOT","USD_CAP","A","1987",17584.464408,
"DEW","GDP","TOT","USD_CAP","A","1988",18760.250422,
"DEW","GDP","TOT","USD_CAP","A","1989",20049.145093,
"DEW","GDP","TOT","USD_CAP","A","1990",21471.478051,
"DEW","GDP","TOT","USD_CAP","A","1991",23020.520005,
"EU28","GDP","TOT","MLN_USD","A","1995",8697124.2075,
"EU28","GDP","TOT","MLN_USD","A","1996",9059104.6632,
"EU28","GDP","TOT","MLN_USD","A","1997",9477212.7955,
"EU28","GDP","TOT","MLN_USD","A","1998",9909349.1923,
"EU28","GDP","TOT","MLN_USD","A","1999",10304773.7599,
"EU28","GDP","TOT","MLN_USD","A","2000",11005510.5549,
"EU28","GDP","TOT","MLN_USD","A","2001",11616949.2724,
"EU28","GDP","TOT","MLN_USD","A","2002",12095168.5371,
"EU28","GDP","TOT","MLN_USD","A","2003",12450172.0875,
"EU28","GDP","TOT","MLN_USD","A","2004",13097064.5394,
"EU28","GDP","TOT","MLN_USD","A","2005",13764016.2719,
