"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","UNEMP","TOT","PC_LF","A","1992",2.525,
"KOR","UNEMP","TOT","PC_LF","A","1993",2.9,
"KOR","UNEMP","TOT","PC_LF","A","1994",2.475,
"KOR","UNEMP","TOT","PC_LF","A","1995",2.066667,
"KOR","UNEMP","TOT","PC_LF","A","1996",2.058333,
"KOR","UNEMP","TOT","PC_LF","A","1997",2.616667,
"KOR","UNEMP","TOT","PC_LF","A","1998",6.95,
"KOR","UNEMP","TOT","PC_LF","A","1999",6.583333,"B"
"KOR","UNEMP","TOT","PC_LF","A","2000",4.425,
"KOR","UNEMP","TOT","PC_LF","A","2001",4.016667,
"KOR","UNEMP","TOT","PC_LF","A","2002",3.283333,
"KOR","UNEMP","TOT","PC_LF","A","2003",3.566667,
"KOR","UNEMP","TOT","PC_LF","A","2004",3.683333,
"KOR","UNEMP","TOT","PC_LF","A","2005",3.733333,
"KOR","UNEMP","TOT","PC_LF","A","2006",3.466667,
"KOR","UNEMP","TOT","PC_LF","A","2007",3.25,
"KOR","UNEMP","TOT","PC_LF","A","2008",3.175,
"KOR","UNEMP","TOT","PC_LF","A","2009",3.65,
"KOR","UNEMP","TOT","PC_LF","A","2010",3.725,
"KOR","UNEMP","TOT","PC_LF","A","2011",3.408333,
"KOR","UNEMP","TOT","PC_LF","A","2012",3.225,
"KOR","UNEMP","TOT","PC_LF","A","2013",3.125,
"KOR","UNEMP","TOT","PC_LF","A","2014",3.541667,
"KOR","UNEMP","TOT","PC_LF","A","2015",3.641667,
"LUX","UNEMP","TOT","PC_LF","A","2003",3.656025,
"LUX","UNEMP","TOT","PC_LF","A","2004",5.138539,
"LUX","UNEMP","TOT","PC_LF","A","2005",4.489393,
"LUX","UNEMP","TOT","PC_LF","A","2006",4.731707,"B"
"LUX","UNEMP","TOT","PC_LF","A","2007",4.066088,
"LUX","UNEMP","TOT","PC_LF","A","2008",5.050495,
"LUX","UNEMP","TOT","PC_LF","A","2009",5.111732,
"LUX","UNEMP","TOT","PC_LF","A","2010",4.351644,
"LUX","UNEMP","TOT","PC_LF","A","2011",4.896927,
"LUX","UNEMP","TOT","PC_LF","A","2012",5.138287,
"LUX","UNEMP","TOT","PC_LF","A","2013",5.836521,
"LUX","UNEMP","TOT","PC_LF","A","2014",5.854882,"B"
"MEX","UNEMP","TOT","PC_LF","A","1987",3.931325,
"MEX","UNEMP","TOT","PC_LF","A","1988",3.598135,
"MEX","UNEMP","TOT","PC_LF","A","1989",2.997677,
"MEX","UNEMP","TOT","PC_LF","A","1990",2.75194,
"MEX","UNEMP","TOT","PC_LF","A","1991",2.63036,
"MEX","UNEMP","TOT","PC_LF","A","1992",2.832402,
"MEX","UNEMP","TOT","PC_LF","A","1993",3.429529,
"MEX","UNEMP","TOT","PC_LF","A","1994",3.706841,
"MEX","UNEMP","TOT","PC_LF","A","1995",6.228353,
"MEX","UNEMP","TOT","PC_LF","A","1996",5.444765,
"MEX","UNEMP","TOT","PC_LF","A","1997",3.727154,
"MEX","UNEMP","TOT","PC_LF","A","1998",3.157271,
"MEX","UNEMP","TOT","PC_LF","A","1999",2.500865,
"MEX","UNEMP","TOT","PC_LF","A","2000",2.507274,"B"
"MEX","UNEMP","TOT","PC_LF","A","2001",2.766212,
"MEX","UNEMP","TOT","PC_LF","A","2002",2.977945,
"MEX","UNEMP","TOT","PC_LF","A","2003",3.399847,
"MEX","UNEMP","TOT","PC_LF","A","2004",3.918075,
"MEX","UNEMP","TOT","PC_LF","A","2005",3.562937,
"MEX","UNEMP","TOT","PC_LF","A","2006",3.568335,
"MEX","UNEMP","TOT","PC_LF","A","2007",3.643302,
"MEX","UNEMP","TOT","PC_LF","A","2008",3.900771,
"MEX","UNEMP","TOT","PC_LF","A","2009",5.352081,
"MEX","UNEMP","TOT","PC_LF","A","2010",5.325152,
"MEX","UNEMP","TOT","PC_LF","A","2011",5.21056,
"MEX","UNEMP","TOT","PC_LF","A","2012",4.93998,
"MEX","UNEMP","TOT","PC_LF","A","2013",4.944637,
"MEX","UNEMP","TOT","PC_LF","A","2014",4.825957,
"NLD","UNEMP","TOT","PC_LF","A","2000",2.947122,
"NLD","UNEMP","TOT","PC_LF","A","2001",2.251434,
"NLD","UNEMP","TOT","PC_LF","A","2002",2.755692,
"NLD","UNEMP","TOT","PC_LF","A","2003",3.682191,
"NLD","UNEMP","TOT","PC_LF","A","2004",4.557948,
"NLD","UNEMP","TOT","PC_LF","A","2005",4.724458,
"NLD","UNEMP","TOT","PC_LF","A","2006",3.9061,
"NLD","UNEMP","TOT","PC_LF","A","2007",3.179788,
"NLD","UNEMP","TOT","PC_LF","A","2008",2.751209,
"NLD","UNEMP","TOT","PC_LF","A","2009",3.413028,"B"
"NLD","UNEMP","TOT","PC_LF","A","2010",4.450514,"B"
"NLD","UNEMP","TOT","PC_LF","A","2011",4.976648,
"NLD","UNEMP","TOT","PC_LF","A","2012",5.820699,
"NLD","UNEMP","TOT","PC_LF","A","2013",7.242696,
"NLD","UNEMP","TOT","PC_LF","A","2014",7.416319,
"NZL","UNEMP","TOT","PC_LF","A","1956",0,
"NZL","UNEMP","TOT","PC_LF","A","1957",0,
"NZL","UNEMP","TOT","PC_LF","A","1958",0.1193317,
"NZL","UNEMP","TOT","PC_LF","A","1959",0.1172333,
"NZL","UNEMP","TOT","PC_LF","A","1960",0.1156069,
"NZL","UNEMP","TOT","PC_LF","A","1961",0,
"NZL","UNEMP","TOT","PC_LF","A","1962",0.1109878,
"NZL","UNEMP","TOT","PC_LF","A","1963",0.1086956,
"NZL","UNEMP","TOT","PC_LF","A","1964",0.1055966,
"NZL","UNEMP","TOT","PC_LF","A","1965",0.1020408,
"NZL","UNEMP","TOT","PC_LF","A","1966",0.09852216,
"NZL","UNEMP","TOT","PC_LF","A","1967",0.09596929,
"NZL","UNEMP","TOT","PC_LF","A","1968",0.7759457,
"NZL","UNEMP","TOT","PC_LF","A","1969",0.2859867,
"NZL","UNEMP","TOT","PC_LF","A","1970",0.09267841,
"NZL","UNEMP","TOT","PC_LF","A","1971",0.1829826,
"NZL","UNEMP","TOT","PC_LF","A","1972",0.4508566,
"NZL","UNEMP","TOT","PC_LF","A","1973",0.1746725,
"NZL","UNEMP","TOT","PC_LF","A","1974",0.0838223,
"NZL","UNEMP","TOT","PC_LF","A","1975",0.2465078,
"NZL","UNEMP","TOT","PC_LF","A","1976",0.322841,
"NZL","UNEMP","TOT","PC_LF","A","1977",0.317965,
"NZL","UNEMP","TOT","PC_LF","A","1978",1.657459,
"NZL","UNEMP","TOT","PC_LF","A","1979",1.942502,
"NZL","UNEMP","TOT","PC_LF","A","1980",2.242846,
"NZL","UNEMP","TOT","PC_LF","A","1981",3.601532,
"NZL","UNEMP","TOT","PC_LF","A","1982",3.536494,
"NZL","UNEMP","TOT","PC_LF","A","1983",5.663189,
"NZL","UNEMP","TOT","PC_LF","A","1984",5.743741,
"NZL","UNEMP","TOT","PC_LF","A","1985",4.181687,"B"
"NZL","UNEMP","TOT","PC_LF","A","1986",4.175,
"NZL","UNEMP","TOT","PC_LF","A","1987",4.225,
"NZL","UNEMP","TOT","PC_LF","A","1988",5.8,
"NZL","UNEMP","TOT","PC_LF","A","1989",7.275,
"NZL","UNEMP","TOT","PC_LF","A","1990",7.975,
"NZL","UNEMP","TOT","PC_LF","A","1991",10.6,
"NZL","UNEMP","TOT","PC_LF","A","1992",10.65,
"NZL","UNEMP","TOT","PC_LF","A","1993",9.8,
"NZL","UNEMP","TOT","PC_LF","A","1994",8.35,
"NZL","UNEMP","TOT","PC_LF","A","1995",6.45,
"NZL","UNEMP","TOT","PC_LF","A","1996",6.3,
"NZL","UNEMP","TOT","PC_LF","A","1997",6.825,
"NZL","UNEMP","TOT","PC_LF","A","1998",7.725,
"NZL","UNEMP","TOT","PC_LF","A","1999",7.025,
"NZL","UNEMP","TOT","PC_LF","A","2000",6.15,
"NZL","UNEMP","TOT","PC_LF","A","2001",5.45,
"NZL","UNEMP","TOT","PC_LF","A","2002",5.3,
"NZL","UNEMP","TOT","PC_LF","A","2003",4.775,
"NZL","UNEMP","TOT","PC_LF","A","2004",4.025,
"NZL","UNEMP","TOT","PC_LF","A","2005",3.825,
"NZL","UNEMP","TOT","PC_LF","A","2006",3.85,
"NZL","UNEMP","TOT","PC_LF","A","2007",3.65,
"NZL","UNEMP","TOT","PC_LF","A","2008",4.15,
"NZL","UNEMP","TOT","PC_LF","A","2009",6.125,
"NZL","UNEMP","TOT","PC_LF","A","2010",6.55,
"NZL","UNEMP","TOT","PC_LF","A","2011",6.5,
"NZL","UNEMP","TOT","PC_LF","A","2012",6.925,
"NZL","UNEMP","TOT","PC_LF","A","2013",6.225,
"NZL","UNEMP","TOT","PC_LF","A","2014",5.75,
"NZL","UNEMP","TOT","PC_LF","A","2015",5.775,
"NOR","UNEMP","TOT","PC_LF","A","2000",3.331001,
"NOR","UNEMP","TOT","PC_LF","A","2001",3.509895,
"NOR","UNEMP","TOT","PC_LF","A","2002",3.760192,
"NOR","UNEMP","TOT","PC_LF","A","2003",4.043806,
"NOR","UNEMP","TOT","PC_LF","A","2004",4.184015,
"NOR","UNEMP","TOT","PC_LF","A","2005",4.380952,
"NOR","UNEMP","TOT","PC_LF","A","2006",3.399901,
"NOR","UNEMP","TOT","PC_LF","A","2007",2.495641,
"NOR","UNEMP","TOT","PC_LF","A","2008",2.549649,
"NOR","UNEMP","TOT","PC_LF","A","2009",3.1025,
"NOR","UNEMP","TOT","PC_LF","A","2010",3.521047,
"NOR","UNEMP","TOT","PC_LF","A","2011",3.214387,
"NOR","UNEMP","TOT","PC_LF","A","2012",3.123188,
"NOR","UNEMP","TOT","PC_LF","A","2013",3.422888,
"NOR","UNEMP","TOT","PC_LF","A","2014",3.484511,
"POL","UNEMP","TOT","PC_LF","A","2000",16.10612,
"POL","UNEMP","TOT","PC_LF","A","2001",18.24322,
"POL","UNEMP","TOT","PC_LF","A","2002",19.93272,
"POL","UNEMP","TOT","PC_LF","A","2003",19.61964,
"POL","UNEMP","TOT","PC_LF","A","2004",18.97837,
"POL","UNEMP","TOT","PC_LF","A","2005",17.75269,
"POL","UNEMP","TOT","PC_LF","A","2006",13.84889,
"POL","UNEMP","TOT","PC_LF","A","2007",9.607605,
"POL","UNEMP","TOT","PC_LF","A","2008",7.120995,
"POL","UNEMP","TOT","PC_LF","A","2009",8.166371,"B"
"POL","UNEMP","TOT","PC_LF","A","2010",9.640347,
"POL","UNEMP","TOT","PC_LF","A","2011",9.632815,
"POL","UNEMP","TOT","PC_LF","A","2012",10.08882,
"POL","UNEMP","TOT","PC_LF","A","2013",10.32862,
"POL","UNEMP","TOT","PC_LF","A","2014",8.990872,
"PRT","UNEMP","TOT","PC_LF","A","1998",5.078206,
"PRT","UNEMP","TOT","PC_LF","A","1999",4.530417,
"PRT","UNEMP","TOT","PC_LF","A","2000",4.035069,
"PRT","UNEMP","TOT","PC_LF","A","2001",4.00995,
"PRT","UNEMP","TOT","PC_LF","A","2002",4.993313,
"PRT","UNEMP","TOT","PC_LF","A","2003",6.264945,
"PRT","UNEMP","TOT","PC_LF","A","2004",6.622547,
"PRT","UNEMP","TOT","PC_LF","A","2005",7.580669,
"PRT","UNEMP","TOT","PC_LF","A","2006",7.647437,
"PRT","UNEMP","TOT","PC_LF","A","2007",7.963667,
"PRT","UNEMP","TOT","PC_LF","A","2008",7.551991,
"PRT","UNEMP","TOT","PC_LF","A","2009",9.432886,
"PRT","UNEMP","TOT","PC_LF","A","2010",10.76982,"B"
"PRT","UNEMP","TOT","PC_LF","A","2011",12.68106,
"PRT","UNEMP","TOT","PC_LF","A","2012",15.53028,
"PRT","UNEMP","TOT","PC_LF","A","2013",16.1838,
"PRT","UNEMP","TOT","PC_LF","A","2014",13.89509,
"SVK","UNEMP","TOT","PC_LF","A","1994",13.65517,
"SVK","UNEMP","TOT","PC_LF","A","1995",13.11346,
"SVK","UNEMP","TOT","PC_LF","A","1996",11.32877,
"SVK","UNEMP","TOT","PC_LF","A","1997",11.87455,
"SVK","UNEMP","TOT","PC_LF","A","1998",12.60392,
"SVK","UNEMP","TOT","PC_LF","A","1999",16.35217,
"SVK","UNEMP","TOT","PC_LF","A","2000",18.7575,
"SVK","UNEMP","TOT","PC_LF","A","2001",19.30597,
"SVK","UNEMP","TOT","PC_LF","A","2002",18.67133,
"SVK","UNEMP","TOT","PC_LF","A","2003",17.55515,
"SVK","UNEMP","TOT","PC_LF","A","2004",18.22449,
"SVK","UNEMP","TOT","PC_LF","A","2005",16.25893,
"SVK","UNEMP","TOT","PC_LF","A","2006",13.37262,
"SVK","UNEMP","TOT","PC_LF","A","2007",11.14481,
"SVK","UNEMP","TOT","PC_LF","A","2008",9.512194,
"SVK","UNEMP","TOT","PC_LF","A","2009",12.01791,
"SVK","UNEMP","TOT","PC_LF","A","2010",14.38103,"B"
"SVK","UNEMP","TOT","PC_LF","A","2011",13.61758,
"SVK","UNEMP","TOT","PC_LF","A","2012",13.96335,
"SVK","UNEMP","TOT","PC_LF","A","2013",14.22133,
"SVK","UNEMP","TOT","PC_LF","A","2014",13.18428,
"ESP","UNEMP","TOT","PC_LF","A","1999",15.70546,
"ESP","UNEMP","TOT","PC_LF","A","2000",13.91963,"B"
"ESP","UNEMP","TOT","PC_LF","A","2001",10.54965,
"ESP","UNEMP","TOT","PC_LF","A","2002",11.44908,
"ESP","UNEMP","TOT","PC_LF","A","2003",11.48588,
"ESP","UNEMP","TOT","PC_LF","A","2004",10.96565,
"ESP","UNEMP","TOT","PC_LF","A","2005",9.151379,
"ESP","UNEMP","TOT","PC_LF","A","2006",8.454682,
"ESP","UNEMP","TOT","PC_LF","A","2007",8.231978,
"ESP","UNEMP","TOT","PC_LF","A","2008",11.2443,
"ESP","UNEMP","TOT","PC_LF","A","2009",17.85731,
"ESP","UNEMP","TOT","PC_LF","A","2010",19.8598,
"ESP","UNEMP","TOT","PC_LF","A","2011",21.39048,
"ESP","UNEMP","TOT","PC_LF","A","2012",24.78815,
"ESP","UNEMP","TOT","PC_LF","A","2013",26.0919,
"ESP","UNEMP","TOT","PC_LF","A","2014",24.44284,
"SWE","UNEMP","TOT","PC_LF","A","2001",4.850808,
"SWE","UNEMP","TOT","PC_LF","A","2002",5.072618,
"SWE","UNEMP","TOT","PC_LF","A","2003",5.677462,
"SWE","UNEMP","TOT","PC_LF","A","2004",6.525636,
"SWE","UNEMP","TOT","PC_LF","A","2005",7.475815,
"SWE","UNEMP","TOT","PC_LF","A","2006",7.068759,
"SWE","UNEMP","TOT","PC_LF","A","2007",6.163466,
"SWE","UNEMP","TOT","PC_LF","A","2008",6.234297,
"SWE","UNEMP","TOT","PC_LF","A","2009",8.346865,
"SWE","UNEMP","TOT","PC_LF","A","2010",8.610753,
"SWE","UNEMP","TOT","PC_LF","A","2011",7.80387,
"SWE","UNEMP","TOT","PC_LF","A","2012",7.975423,
"SWE","UNEMP","TOT","PC_LF","A","2013",8.052903,
"SWE","UNEMP","TOT","PC_LF","A","2014",7.955972,
"CHE","UNEMP","TOT","PC_LF","A","2010",4.545542,
"CHE","UNEMP","TOT","PC_LF","A","2011",4.036406,
"CHE","UNEMP","TOT","PC_LF","A","2012",4.184532,
"CHE","UNEMP","TOT","PC_LF","A","2013",4.389277,
"CHE","UNEMP","TOT","PC_LF","A","2014",4.538606,
"TUR","UNEMP","TOT","PC_LF","A","2006",8.750455,
"TUR","UNEMP","TOT","PC_LF","A","2007",8.887152,
"TUR","UNEMP","TOT","PC_LF","A","2008",9.728543,
"TUR","UNEMP","TOT","PC_LF","A","2009",12.58059,
"TUR","UNEMP","TOT","PC_LF","A","2010",10.68452,
"TUR","UNEMP","TOT","PC_LF","A","2011",8.814762,
"TUR","UNEMP","TOT","PC_LF","A","2012",8.166607,
"TUR","UNEMP","TOT","PC_LF","A","2013",8.740033,"B"
"TUR","UNEMP","TOT","PC_LF","A","2014",9.883171,
"GBR","UNEMP","TOT","PC_LF","A","2000",5.57515,
"GBR","UNEMP","TOT","PC_LF","A","2001",5.01319,
"GBR","UNEMP","TOT","PC_LF","A","2002",5.132106,
"GBR","UNEMP","TOT","PC_LF","A","2003",4.966743,
"GBR","UNEMP","TOT","PC_LF","A","2004",4.690948,
"GBR","UNEMP","TOT","PC_LF","A","2005",4.74926,"B"
"GBR","UNEMP","TOT","PC_LF","A","2006",5.348789,
"GBR","UNEMP","TOT","PC_LF","A","2007",5.262478,
"GBR","UNEMP","TOT","PC_LF","A","2008",5.61258,
"GBR","UNEMP","TOT","PC_LF","A","2009",7.536723,
"GBR","UNEMP","TOT","PC_LF","A","2010",7.786648,
"GBR","UNEMP","TOT","PC_LF","A","2011",8.036335,
"GBR","UNEMP","TOT","PC_LF","A","2012",7.887593,
"GBR","UNEMP","TOT","PC_LF","A","2013",7.534938,
"GBR","UNEMP","TOT","PC_LF","A","2014",6.114832,
"USA","UNEMP","TOT","PC_LF","A","1955",4.383333,
"USA","UNEMP","TOT","PC_LF","A","1956",4.141667,
"USA","UNEMP","TOT","PC_LF","A","1957",4.258333,
"USA","UNEMP","TOT","PC_LF","A","1958",6.8,
"USA","UNEMP","TOT","PC_LF","A","1959",5.475,
"USA","UNEMP","TOT","PC_LF","A","1960",5.508333,
"USA","UNEMP","TOT","PC_LF","A","1961",6.683333,
"USA","UNEMP","TOT","PC_LF","A","1962",5.541667,
"USA","UNEMP","TOT","PC_LF","A","1963",5.666667,
"USA","UNEMP","TOT","PC_LF","A","1964",5.191667,
"USA","UNEMP","TOT","PC_LF","A","1965",4.525,
"USA","UNEMP","TOT","PC_LF","A","1966",3.783333,
"USA","UNEMP","TOT","PC_LF","A","1967",3.841667,
"USA","UNEMP","TOT","PC_LF","A","1968",3.583333,
"USA","UNEMP","TOT","PC_LF","A","1969",3.508333,
"USA","UNEMP","TOT","PC_LF","A","1970",4.933333,
"USA","UNEMP","TOT","PC_LF","A","1971",5.958333,
"USA","UNEMP","TOT","PC_LF","A","1972",5.616667,
"USA","UNEMP","TOT","PC_LF","A","1973",4.891667,
"USA","UNEMP","TOT","PC_LF","A","1974",5.591667,
"USA","UNEMP","TOT","PC_LF","A","1975",8.466666,
"USA","UNEMP","TOT","PC_LF","A","1976",7.716667,
"USA","UNEMP","TOT","PC_LF","A","1977",7.066667,
"USA","UNEMP","TOT","PC_LF","A","1978",6.066667,
"USA","UNEMP","TOT","PC_LF","A","1979",5.833333,
"USA","UNEMP","TOT","PC_LF","A","1980",7.141667,
"USA","UNEMP","TOT","PC_LF","A","1981",7.6,
"USA","UNEMP","TOT","PC_LF","A","1982",9.708333,
"USA","UNEMP","TOT","PC_LF","A","1983",9.616667,
"USA","UNEMP","TOT","PC_LF","A","1984",7.525,
"USA","UNEMP","TOT","PC_LF","A","1985",7.191667,
"USA","UNEMP","TOT","PC_LF","A","1986",6.991667,
"USA","UNEMP","TOT","PC_LF","A","1987",6.191667,
"USA","UNEMP","TOT","PC_LF","A","1988",5.491667,
"USA","UNEMP","TOT","PC_LF","A","1989",5.266667,
"USA","UNEMP","TOT","PC_LF","A","1990",5.616667,
"USA","UNEMP","TOT","PC_LF","A","1991",6.816667,
"USA","UNEMP","TOT","PC_LF","A","1992",7.508333,
"USA","UNEMP","TOT","PC_LF","A","1993",6.9,
"USA","UNEMP","TOT","PC_LF","A","1994",6.083333,
"USA","UNEMP","TOT","PC_LF","A","1995",5.608333,
"USA","UNEMP","TOT","PC_LF","A","1996",5.416667,
"USA","UNEMP","TOT","PC_LF","A","1997",4.95,
"USA","UNEMP","TOT","PC_LF","A","1998",4.508333,
"USA","UNEMP","TOT","PC_LF","A","1999",4.216667,
"USA","UNEMP","TOT","PC_LF","A","2000",3.991667,
"USA","UNEMP","TOT","PC_LF","A","2001",4.733333,
"USA","UNEMP","TOT","PC_LF","A","2002",5.775,
"USA","UNEMP","TOT","PC_LF","A","2003",5.991667,
"USA","UNEMP","TOT","PC_LF","A","2004",5.533333,
"USA","UNEMP","TOT","PC_LF","A","2005",5.066667,
"USA","UNEMP","TOT","PC_LF","A","2006",4.616667,
"USA","UNEMP","TOT","PC_LF","A","2007",4.616667,
"USA","UNEMP","TOT","PC_LF","A","2008",5.775,
"USA","UNEMP","TOT","PC_LF","A","2009",9.266666,
"USA","UNEMP","TOT","PC_LF","A","2010",9.616667,
"USA","UNEMP","TOT","PC_LF","A","2011",8.95,
"USA","UNEMP","TOT","PC_LF","A","2012",8.066667,
"USA","UNEMP","TOT","PC_LF","A","2013",7.375,
"USA","UNEMP","TOT","PC_LF","A","2014",6.166667,
"USA","UNEMP","TOT","PC_LF","A","2015",5.291667,
"BRA","UNEMP","TOT","PC_LF","A","1981",14.11294,
"BRA","UNEMP","TOT","PC_LF","A","1982",11.1924,
"BRA","UNEMP","TOT","PC_LF","A","1983",11.96645,
"BRA","UNEMP","TOT","PC_LF","A","1984",12.71221,
"BRA","UNEMP","TOT","PC_LF","A","1985",9.388283,
"BRA","UNEMP","TOT","PC_LF","A","1986",6.420115,
"BRA","UNEMP","TOT","PC_LF","A","1987",6.670191,
"BRA","UNEMP","TOT","PC_LF","A","1988",6.874122,
"BRA","UNEMP","TOT","PC_LF","A","1989",5.989923,
"BRA","UNEMP","TOT","PC_LF","A","1990",7.649656,
"BRA","UNEMP","TOT","PC_LF","A","1991",8.628675,
"BRA","UNEMP","TOT","PC_LF","A","1992",10.11321,
"BRA","UNEMP","TOT","PC_LF","A","1993",9.495458,
"BRA","UNEMP","TOT","PC_LF","A","1994",9.046363,
"BRA","UNEMP","TOT","PC_LF","A","1995",8.297771,
"BRA","UNEMP","TOT","PC_LF","A","1996",9.698496,
"BRA","UNEMP","TOT","PC_LF","A","1997",10.1205,
"BRA","UNEMP","TOT","PC_LF","A","1998",13.57989,
"BRA","UNEMP","TOT","PC_LF","A","1999",13.49817,
"BRA","UNEMP","TOT","PC_LF","A","2000",12.74794,
"BRA","UNEMP","TOT","PC_LF","A","2001",11.17487,
"BRA","UNEMP","TOT","PC_LF","A","2002",11.72885,"B"
"BRA","UNEMP","TOT","PC_LF","A","2003",12.41303,
"BRA","UNEMP","TOT","PC_LF","A","2004",11.55047,
"BRA","UNEMP","TOT","PC_LF","A","2005",9.889733,
"BRA","UNEMP","TOT","PC_LF","A","2006",10.02963,
"BRA","UNEMP","TOT","PC_LF","A","2007",9.348774,
"BRA","UNEMP","TOT","PC_LF","A","2008",7.928607,
"BRA","UNEMP","TOT","PC_LF","A","2009",8.108846,
"BRA","UNEMP","TOT","PC_LF","A","2010",6.757159,
"BRA","UNEMP","TOT","PC_LF","A","2011",5.978367,
"BRA","UNEMP","TOT","PC_LF","A","2012",5.520268,
"BRA","UNEMP","TOT","PC_LF","A","2013",5.400495,
"BRA","UNEMP","TOT","PC_LF","A","2014",4.851514,
"CHL","UNEMP","TOT","PC_LF","A","1986",12.115,
"CHL","UNEMP","TOT","PC_LF","A","1987",10.9275,
"CHL","UNEMP","TOT","PC_LF","A","1988",9.7525,
"CHL","UNEMP","TOT","PC_LF","A","1989",7.9025,
"CHL","UNEMP","TOT","PC_LF","A","1990",7.7575,
"CHL","UNEMP","TOT","PC_LF","A","1991",8.155,
"CHL","UNEMP","TOT","PC_LF","A","1992",6.665,
"CHL","UNEMP","TOT","PC_LF","A","1993",6.5425,
"CHL","UNEMP","TOT","PC_LF","A","1994",7.815,
"CHL","UNEMP","TOT","PC_LF","A","1995",7.3025,
"CHL","UNEMP","TOT","PC_LF","A","1996",6.325,
"CHL","UNEMP","TOT","PC_LF","A","1997",6.115,
"CHL","UNEMP","TOT","PC_LF","A","1998",6.395,
"CHL","UNEMP","TOT","PC_LF","A","1999",10.1375,
"CHL","UNEMP","TOT","PC_LF","A","2000",9.6675,
"CHL","UNEMP","TOT","PC_LF","A","2001",9.8525,
"CHL","UNEMP","TOT","PC_LF","A","2002",9.805,
"CHL","UNEMP","TOT","PC_LF","A","2003",9.54,
"CHL","UNEMP","TOT","PC_LF","A","2004",10.0075,
"CHL","UNEMP","TOT","PC_LF","A","2005",9.235,
"CHL","UNEMP","TOT","PC_LF","A","2006",7.8,
"CHL","UNEMP","TOT","PC_LF","A","2007",7.13,
"CHL","UNEMP","TOT","PC_LF","A","2008",7.7925,
"CHL","UNEMP","TOT","PC_LF","A","2009",9.675,
"CHL","UNEMP","TOT","PC_LF","A","2010",8.15,
"CHL","UNEMP","TOT","PC_LF","A","2011",7.125,
"CHL","UNEMP","TOT","PC_LF","A","2012",6.432676,
"CHL","UNEMP","TOT","PC_LF","A","2013",5.932378,
"CHL","UNEMP","TOT","PC_LF","A","2014",6.391404,
"CHL","UNEMP","TOT","PC_LF","A","2015",6.213719,
"EST","UNEMP","TOT","PC_LF","A","2000",14.62371,
"EST","UNEMP","TOT","PC_LF","A","2001",13.01181,
"EST","UNEMP","TOT","PC_LF","A","2002",11.21852,
"EST","UNEMP","TOT","PC_LF","A","2003",10.35088,
"EST","UNEMP","TOT","PC_LF","A","2004",10.13928,
"EST","UNEMP","TOT","PC_LF","A","2005",8.033425,
"EST","UNEMP","TOT","PC_LF","A","2006",5.914059,
"EST","UNEMP","TOT","PC_LF","A","2007",4.592134,
"EST","UNEMP","TOT","PC_LF","A","2008",5.434531,
"EST","UNEMP","TOT","PC_LF","A","2009",13.54691,
"EST","UNEMP","TOT","PC_LF","A","2010",16.70262,
"EST","UNEMP","TOT","PC_LF","A","2011",12.33337,
"EST","UNEMP","TOT","PC_LF","A","2012",10.02366,
"EST","UNEMP","TOT","PC_LF","A","2013",8.631536,
"EST","UNEMP","TOT","PC_LF","A","2014",7.355543,
"IDN","UNEMP","TOT","PC_LF","A","1976",2.28,
"IDN","UNEMP","TOT","PC_LF","A","1977",2.32,
"IDN","UNEMP","TOT","PC_LF","A","1978",2.48,
"IDN","UNEMP","TOT","PC_LF","A","1979",0,"M"
"IDN","UNEMP","TOT","PC_LF","A","1980",0,"M"
"IDN","UNEMP","TOT","PC_LF","A","1981",0,"M"
"IDN","UNEMP","TOT","PC_LF","A","1982",3.01,
"IDN","UNEMP","TOT","PC_LF","A","1983",0,"M"
"IDN","UNEMP","TOT","PC_LF","A","1984",1.52,
"IDN","UNEMP","TOT","PC_LF","A","1985",2.14,
"IDN","UNEMP","TOT","PC_LF","A","1986",2.64,
"IDN","UNEMP","TOT","PC_LF","A","1987",2.55,
"IDN","UNEMP","TOT","PC_LF","A","1988",2.81,
"IDN","UNEMP","TOT","PC_LF","A","1989",2.87,
"IDN","UNEMP","TOT","PC_LF","A","1990",2.51,
"IDN","UNEMP","TOT","PC_LF","A","1991",2.46,
"IDN","UNEMP","TOT","PC_LF","A","1992",2.56,
"IDN","UNEMP","TOT","PC_LF","A","1993",2.78,
"IDN","UNEMP","TOT","PC_LF","A","1994",4.37,
"IDN","UNEMP","TOT","PC_LF","A","1995",7.24,
"IDN","UNEMP","TOT","PC_LF","A","1996",4.89,
"IDN","UNEMP","TOT","PC_LF","A","1997",4.68,
"IDN","UNEMP","TOT","PC_LF","A","1998",5.46,
"IDN","UNEMP","TOT","PC_LF","A","1999",6.36,
"IDN","UNEMP","TOT","PC_LF","A","2000",6.08,
"IDN","UNEMP","TOT","PC_LF","A","2001",8.1,
"IDN","UNEMP","TOT","PC_LF","A","2002",9.06,
"IDN","UNEMP","TOT","PC_LF","A","2003",9.67,
"IDN","UNEMP","TOT","PC_LF","A","2004",9.86,"B"
"IDN","UNEMP","TOT","PC_LF","A","2005",10.75,
"IDN","UNEMP","TOT","PC_LF","A","2006",10.37,
"IDN","UNEMP","TOT","PC_LF","A","2007",9.43,
"IDN","UNEMP","TOT","PC_LF","A","2008",8.43,
"IDN","UNEMP","TOT","PC_LF","A","2009",8.01,
